comparison,medium,time,agitation,compound,genus,log2FoldChange,stat,padj,sig_padj0.05,sig_padj0.01
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Hespellia,5.170753241442637,1.314412883732007,0.9613706710051364,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Megamonas,-1.4104298784527365,-1.1619599604036897,0.9613706710051364,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Senegalimassilia,0.7485154750549258,1.1578081535685598,0.9613706710051364,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Acidaminococcus,0.05763391643708768,0.09941720345985826,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Alistipes,-0.894521356963789,-0.33929458662856266,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Bacteroides,0.7141752433975522,0.4232305584413481,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Catenibacterium,0.9849407055276068,0.5678815379070342,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Collinsella,0.04812522591821239,0.07189785965983604,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Eggerthella,0.297367382812964,0.17485381925796295,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Escherichia,0.30023888891170236,0.17199831294484488,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Eubacterium,-3.2045151959694764,-0.8068718876053617,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Faecalibacterium,0.4590120091993348,0.36637835731922025,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Gemmiger,-0.39820800522839866,-0.23021895323861888,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Holdemanella,3.743355698356102,0.941393009207264,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Intestinibacter,-0.08322457704711612,-0.04491107100175455,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Mediterraneibacter,1.4241257940041818,0.5949605967601017,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Olsenella,0.13222589637134405,0.2189255684177976,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Parabacteroides,-0.08708022042869304,-0.05146468063808077,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Parasutterella,-3.027351475326296,-0.7617361028896951,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Phocaeicola,0.4862293125706931,0.27994126814012327,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Slackia,-0.00250520909052799,-0.00345433691210802,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Sutterella,-0.12786865333553923,-0.07166563570804453,0.9972438433912992,FALSE,FALSE
Schaedler_t48_Static_Quercetin,Schaedler,48,Static,Quercetin,Dorea,1.9926607116082864,1.0817029954897432,NA,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Ruminococcus,-9.49939314085764,-3.416332682839738,0.04125592534432264,TRUE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Anaerobutyricum,-8.361700641260786,-2.561284269042921,0.22595297089384567,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Collinsella,0.6533716459195484,2.282027853411672,0.3064159763887176,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Eggerthella,-0.7744902124276613,-2.2310678957988612,0.3064159763887176,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Anaeromassilibacillus,-5.691053992862296,-1.453084098490663,0.5118575084875103,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Senegalimassilia,0.6557765961177984,1.5537262849325406,0.5118575084875103,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Holdemanella,-3.735749426116416,-1.3303320258952096,0.5165449852730409,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Megamonas,0.789130593684015,1.283872962868214,0.5165449852730409,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Roseburia,5.111332915530378,1.3030027845182002,0.5165449852730409,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Eubacterium,0.4460579392150578,1.0710648572245194,0.5957779820594321,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Parasutterella,-0.7046777402375152,-1.0437456407082697,0.602475021559912,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Longibaculum,3.808260592295009,0.9651497563554924,0.658804168009278,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Faecalibacterium,-0.5851203323992971,-0.8961877118641464,0.6668365682685408,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Anaerostipes,0.3545465034183147,0.7864210706469262,0.6868124067740318,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Sutterella,-1.0875582053470934,-0.7879953498284754,0.6868124067740318,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Acidaminococcus,-0.20824676972078715,-0.7342737849983829,0.7154927127669292,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Lactobacillus,-0.32184953900359514,-0.7170780342525749,0.7154927127669292,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Phocaeicola,-0.8710467139312189,-0.6263354144599443,0.7791456136164878,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Mediterraneibacter,-0.6773770645982246,-0.4373671267594703,0.834814621687747,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Olsenella,0.11885455051001811,0.46170977091114673,0.834814621687747,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Paeniclostridium,-1.3202588156298485,-0.4290982890555585,0.834814621687747,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Slackia,0.1530129258251746,0.4818935390889357,0.834814621687747,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Catenibacterium,-0.13624188778545515,-0.3481608493496347,0.8759585229009336,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Gemmiger,0.14925950332041252,0.32899373026188317,0.8770986864810875,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Alistipes,-0.5977560588491471,-0.15850441938990165,0.925280396015945,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Bacteroides,-0.6190470225781207,-0.16351952616676693,0.925280396015945,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Parabacteroides,0.4782503179554252,0.21807740559414676,0.925280396015945,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Intestinibacter,-0.05909104813025001,-0.11147763221863265,0.9401657797747662,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Escherichia,0.02238040739304876,0.03522525200203361,0.9719001265372292,FALSE,FALSE
Schaedler_t48_Stirred_Quercetin,Schaedler,48,Stirred,Quercetin,Dorea,-22.103375877584753,-5.654504198764404,NA,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Paeniclostridium,-7.615105233896668,-5.710609248684872,1.3508693437835691e-6,TRUE,TRUE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Ruminococcus,0.4655460864139376,4.646646254547305,2.024249798800675e-4,TRUE,TRUE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Anaeromassilibacillus,0.8488824344582057,3.714212135963205,0.00815351010385112,TRUE,TRUE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Anaerostipes,-0.30237684886738075,-1.5681321272987654,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Collinsella,-0.6844722794202588,-1.3826587508565282,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Dorea,-0.32908257834632626,-1.755627685259763,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Faecalibacterium,-0.3320022310745728,-1.3044698084435125,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Lactobacillus,0.3658154575407044,1.0192233374145812,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Mediterraneibacter,-0.3442667994569621,-1.5127326080973174,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Olsenella,-0.5096147685560086,-0.996258272622849,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Sutterella,-0.6823623820542212,-1.4305300048633671,0.8713256745912216,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Acidaminococcus,-0.390328364028836,-0.9269156938898392,0.8883439840278315,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Catenibacterium,-0.35315490008032935,-0.9242856854554816,0.8883439840278315,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Alistipes,0.33906620206392596,0.7107342042604722,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Eggerthella,-0.28834104974697167,-0.6442674624460542,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Eubacterium,0.05860110540779375,0.4897972235550957,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Hespellia,1.7852759063287904,0.6456125920247051,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Negativibacillus,0.2795737218754485,0.7486603199389317,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Parabacteroides,0.19665372166893652,0.516972584591265,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Parasutterella,0.2574983958461706,0.48554851662996895,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Senegalimassilia,-1.594550845663763,-0.8398191181386938,0.9179814235474458,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Tyzzerella,-0.23479700948540452,-0.4680092960715487,0.9208066335043232,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Holdemanella,0.20760240989156012,0.41059921398000143,0.942788350985716,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Megamonas,-1.0607030494699992,-0.3769640440561922,0.9521802145545784,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Coprococcus,-0.04492391755852094,-0.2549815710138978,0.9654519716512036,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Gemmiger,-0.03844864002101463,-0.2626751405725988,0.9654519716512036,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Longibaculum,-0.08444317010782292,-0.30071826896367193,0.9654519716512036,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Anaerobutyricum,-0.00858658695993271,-0.04011732938456731,0.9950885100511876,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Bacteroides,-0.04908989161880504,-0.10795120932462134,0.9950885100511876,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Escherichia,-0.05790550873499467,-0.10479838485580072,0.9950885100511876,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Holdemania,-0.5346618082379734,-0.14204320624430386,0.9950885100511876,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Intestinibacter,0.00611152895217604,0.02552738246597583,0.9950885100511876,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Phocaeicola,-0.01509244513706805,-0.04490164741561422,0.9950885100511876,FALSE,FALSE
mBHI_t0_Static_Quercetin,mBHI,0,Static,Quercetin,Roseburia,-0.00100780006839646,-0.00615567866346101,0.9950885100511876,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Paeniclostridium,-8.514749759778082,-6.747704853795559,1.2166369204754444e-9,TRUE,TRUE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Faecalibacterium,-0.22518468241306153,-3.9877496858066945,0.00270147098735612,TRUE,TRUE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Anaerobutyricum,0.2039994422563008,2.3715031135340063,0.47832923050462656,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Anaeromassilibacillus,0.6916438760909427,2.14668243439509,0.5581394936575499,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Gemmiger,0.2097690552365387,2.0400668672467623,0.5581394936575499,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Mediterraneibacter,-0.16615308865354111,-1.8930623982183536,0.6751879034619774,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Holdemanella,0.38609776708224086,1.734806635574247,0.7987043315632252,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Ruminococcus,0.38819717824632327,1.702055708259392,0.7987043315632252,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Anaerostipes,-0.16051368718266737,-1.6418177383575288,0.8150850326127218,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Coprococcus,-0.13525405748509953,-1.423661204670272,0.908541060253842,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Hespellia,-5.545428409875333,-1.4151252088135449,0.908541060253842,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Catenibacterium,0.16537830909126544,0.6031976105238193,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Collinsella,-0.17239242758463894,-0.94869566174924,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Dorea,-0.06784156325427051,-0.6273177292166083,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Eggerthella,-5.074188260246172,-1.2933548440379137,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Escherichia,-0.49740233995912786,-1.075742014199372,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Lactobacillus,0.34849963235195447,0.8046399926044393,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Longibaculum,-0.25161043023934093,-0.5848212751143141,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Megamonas,4.229541518981758,1.07631285954575,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Negativibacillus,0.3321726594713025,0.7190363073000233,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Olsenella,0.911275799122206,0.7307327495259887,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Parabacteroides,-0.12153177580168152,-0.9401381606262964,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Parasutterella,-0.4607843665112097,-0.9192264999557124,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Roseburia,0.08622107065711268,0.6761498823135902,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Sutterella,-0.9449793572688644,-0.8036276853892774,0.9285475367510624,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Acidaminococcus,0.8929171639031912,0.3220612283017444,0.9517271235243446,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Alistipes,0.05478535961128356,0.20351874755793312,0.9517271235243446,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Bacteroides,-0.03135567512789221,-0.2089163749389882,0.9517271235243446,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Eubacterium,-0.04339973299236317,-0.2917002585928734,0.9517271235243446,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Intestinibacter,-0.05305720926859574,-0.19723849664032947,0.9517271235243446,FALSE,FALSE
mBHI_t0_Stirred_Quercetin,mBHI,0,Stirred,Quercetin,Phocaeicola,-0.02800817027098011,-0.24255095811353128,0.9517271235243446,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Eubacterium,2.181646870005008,6.109546608198504,7.39367852740983e-8,TRUE,TRUE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Negativibacillus,-1.8618505049036556,-4.033812131150394,0.0020305303958403002,TRUE,TRUE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Acidaminococcus,1.6285336499937997,3.79516357170846,0.0027296037216555,TRUE,TRUE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Coprococcus,0.5444314808165021,3.836473350294588,0.0027296037216555,TRUE,TRUE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Intestinibacter,-1.7599285358119583,-3.2316741718763917,0.01821395999224406,TRUE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Dorea,0.46351554592063016,3.011075665651174,0.03210662337326764,TRUE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Holdemanella,-1.8278951555005347,-2.865404913831565,0.04402749752279444,TRUE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Anaerostipes,0.4941544826869179,2.7896615825988635,0.04880592358836409,TRUE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Mediterraneibacter,0.4718372216288125,2.4500710930501426,0.09608429844439562,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Roseburia,0.9590894057660572,2.3535570281036544,0.09828656397474764,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Senegalimassilia,-1.2334892777231683,-2.2702386807170805,0.10726811188299336,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Collinsella,-0.5632141855111467,-2.196093972789436,0.12225330148356434,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Eggerthella,-0.519125312930506,-1.7822347369920162,0.25130050289965455,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Catenibacterium,-0.8277484121235268,-1.1676473250921182,0.6681888543067875,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Phocaeicola,-0.21290538550117455,-1.0325522457998555,0.7976499268704854,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Ruminococcus,0.8759286759808814,0.9974779456672738,0.8128072567898932,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Hespellia,-0.9723280726490018,-0.7529275156139903,0.9172912051146748,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Megamonas,0.7136159936323236,0.7795007569620918,0.9172912051146748,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Slackia,-0.3814925301764978,-0.8372974733560672,0.9172912051146748,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Anaerobutyricum,0.11953789068312162,0.3291679625095531,0.94038599594357,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Anaeromassilibacillus,1.1703778660719524,0.47964023023041696,0.94038599594357,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Bacteroides,-0.2054459025202809,-0.613730791685357,0.94038599594357,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Escherichia,0.19620275948510651,0.6375300171569713,0.94038599594357,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Parabacteroides,-0.13591696980027576,-0.3498501066185773,0.94038599594357,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Parasutterella,-0.1190672362064221,-0.34400672695309026,0.94038599594357,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Alistipes,0.28498168295527526,0.284358000498625,0.9415420834367922,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Faecalibacterium,-0.05521316083230288,-0.29839913499151044,0.9415420834367922,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Sutterella,-0.0692407370866583,-0.22330671837403068,0.9680566881988006,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Gemmiger,0.02261989855440604,0.08626947051108899,0.9807775004927094,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Longibaculum,-0.28829674855019616,-0.11826234238327996,0.9807775004927094,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Duodenibacillus,-1.0999312421964351,-0.31933034954482037,NA,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Lactobacillus,2.793191149358784,0.7100548358234164,NA,FALSE,FALSE
mBHI_t24_Static_Quercetin,mBHI,24,Static,Quercetin,Olsenella,-0.31284296867293776,-0.08489939493107511,NA,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Eubacterium,1.5500277553271873,4.7588640117871,2.005261052022549e-4,TRUE,TRUE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Holdemanella,-2.199345119559446,-4.365023931683551,6.546105357204615e-4,TRUE,TRUE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Acidaminococcus,1.6187063895034908,4.093335092951713,0.00145989632204385,TRUE,TRUE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Paeniclostridium,-3.4707668110600323,-3.54576474860068,0.01008049472846388,TRUE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Negativibacillus,-0.7774080049695422,-2.488506599782751,0.22021546982116935,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Intestinibacter,-1.1821337533069765,-2.211368101418235,0.30911852907310106,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Roseburia,0.7006159131194035,2.2297807089943067,0.30911852907310106,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Escherichia,0.8951165450368553,2.154269677669462,0.32155600247612287,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaerobutyricum,-0.40872318421203374,-1.8472387412029545,0.44435948842658674,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Phocaeicola,-0.4964537181663979,-1.5544778899384757,0.5889170506031969,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaerostipes,-0.3979210056421722,-1.3453466196255388,0.707187402924166,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Megamonas,1.3086303114879947,1.25146107159556,0.7808144662802671,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Peptostreptococcus,-1.445271295499562,-1.0846815208803162,0.927261309414751,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Sutterella,-0.2998599915833442,-0.9500311884898054,0.927261309414751,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Mediterraneibacter,-0.1849326954587723,-0.8333102015761248,0.94729522367208,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Bacteroides,-0.2915704016263757,-0.7932559331237168,0.959669845519216,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Slackia,0.2467089831050746,0.7757313939371081,0.959669845519216,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Alistipes,-0.0244152263007257,-0.05118789023876635,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Anaeromassilibacillus,0.02605661609286175,0.04185728430735392,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Catenibacterium,-0.1034536196261774,-0.1524782724224799,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Collinsella,-0.12888266722458308,-0.38322350894341073,0.9760890615477322,FALSE,FALSE
mBHI_t24_Stirred_Quercetin,mBHI,24,Stirred,Quercetin,Dorea,-0.0996006340642128,-0.4680007473857242,0.9760890615477322,FALSE,FALSE
