species	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Holdemanella biformis	0.0143813797906732	0.0185239104822865	0.0099867147132601	0.0141336856412453	0.0169017501850163	0.0126450707513313	0.0093129540606614	0.0075233894469739	0.0063287324453581	0.0157295846009203	0.0161167372891595	0.0115387890951072	0.0129860741744589	0.0154732113854328	0.010052179097293	0.0134399087941868	0.0134982785826444	0.0108661174848163	0.0101558601163562	0.011507018696673	0.0052798801880195	0.0170885126388467	0.0166370394418836	0.0126566305759768	0.0143822960569827	0.0169209906125198	0.0091750037432573	0.0105469182901573	0.0111740183180022	0.0075903890118933	0.0093326514602768	0.0071757691644033	0.0067264904871303	0.0109028619939301	0.012205133660053	0.0099155055354049	0.0086658791270208	0.0126540430095818	0.0087896919659244	0.0101575878281842	0.0131670424560097	0.0081333147477519	0.0088641650048776	0.0125947447307693	0.0075076490438749	0.0108038998867679	0.0107676649617753	0.0078050759002507	0.0097001562251078	0.0178167078088862	0.0115467361032152	0.0079449814782034	0.010865021740835	0.0068352987262079	0.0053518144657404	0.0067354991220251	0.0011629409457445	0.0111670098243341	0.0163105424568164	0.0048893644830724	0.0064713899583601	0.0066104496793892	0.0010188393697637	0.0055933893157178	0.008085177929096	0.004810997085941	0.0093405944247071	0.0116286162303277	0.0090292125645814	0.0050187036356296	0.0054003745319282	0.0025583423650106	0.0061895125578717	0.0015996028572168	0.0108871066094971	0.0068367087797044	0.0021007013190681	0.0090908852020644	0.0082791302235977	0.0025041227906595	0.0076279002767349	0.0088278500569037	0.0080370153324928	0.0102170389472446	0.0091344380946336	0.0071543543738251	0.0095987541117686	0.0103966067734982	0.0086156883148252	0.014381170704135	0.000607293596089	0.0083124008647471	0.008561779056879	0.0004396892862381	0.0063041963266125	0.0075799465998066	0.0004986959005656	0.0085683443780902	0.0078448150019509	0.0003956009177941	0.0059867844916907	0.0015684103722944		0.0080466975762892	0.0024057643256196	0.0009926338786638	0.0078572295629582	0.002078207486324	0.0005026314233339	0.005235733971097	0.0025758258745789	0.0006134151220058	0.0048991800390945	0.0082224270211551	0.0003954252342134	0.0058046314776669	0.0093501209195685	0.0005173422106257	0.0093761742945125	0.0112247237875253		0.0038992114663837	0.0041421960467593	0.0005022761987998	0.004391595162489	0.0099186919891076	0.000557646730796	0.0077731493012493	0.0072800110630469	0.000469281608072	0.0072004190995047	0.0084752496317306	0.0002871912694105	0.005447295186075	0.0053027186897915		0.0022453338762409	0.0020958049522876		0.0054732127779794	0.0046907713248694	0.0009473231248457	0.0144089727375417	0.0218978594644882	0.0003945197618535	0.0077406238856067	0.0005364976173194	0.0003622925030475	0.0076324796740636	0.0011445449510799		0.0047511145884741	0.0006972186628243	0.0004369886628201	0.0093923515238804	0.0066536518305329	0.0003948234259533	0.0083452369756538	0.0051850907831887	0.0004620783527715	0.0070961078861235	0.0045002341147171	0.0006947303417044	0.0021568225907985	0.0071930718392025	0.0008770348498558	0.0024083116442615	0.0211565815311041					0.0066519390895826	0.0039337691992584		0.0142198089487793	0.0101951581261989		0.0062011113215352	0.0049118250450169		0.0073116816867879	0.0027742749054224		0.0064839386830726	0.0044258209908555	0.0004245006241073	0.007936571577074	0.0056134360193641		0.0034256267543639	0.000656958283149		0.0094131476135237	0.0014595720925295	0.008878399268661	0.0040879381422962	0.0008941438204838		0.0042667415062656			0.0043452475339798	0.0035549636248722		0.0070519149414056	0.0055935187423069		0.0042343387471338	0.0023229390228511		0.0055181238281468	0.0043046904571652		0.0046302261319339	0.0046524852025122	0.0026604973973395	0.0082924710032494	0.0068091425297094	0.0007437256596491	0.0094589190410034	0.0085624027741019		0.0035203987327703	0.0019777377394441	0.0006967562127428	0.0082833154396731	0.0057703309374142		0.0091824418970528	0.0059968750227521		0.0075919051190682	0.006309941193562	0.0024769014767648	0.01264283341095	0.0005983171134215	0.0069349078033829		0.0065279605967367	0.0048509051202862	0.0061791479891327	0.003839583920607	0.0098769290484947		0.0042545400630322	0.0032247004393965	0.0150750346006671	0.0058248623486168	0.0143246088225866	0.0033738601820132	0.0180993789356166	0.0006509570421998	0.0159789597503884	0.0007694842017642	0.0133780767203392	0.0035585209848545	0.0085979119286843	0.0031915526480361	0.0050124082890664	0.0153091431615042	0.0191594862457544	0.0118217100528782	0.0141711377594779	0.0081307612587529	0.0084084696262255	0.0119923557735522	0.0134516416715505	0.0136046665474988	0.0138690159195127
Holdemania filiformis														8.116092593140799e-05																																																																											0.0001913612193275			0.0002600740845414			0.0001908471920239			0.0004329129267799			0.0001677884992033												0.0002840317358126						0.0001282927715632			0.0002405171028892												0.0001980027068792									0.0004672622325278						0.0001620632022147						0.0001993390487636						0.0002369510681163			0.0004266547045527			0.0004180694596703	0.000260908602987								0.0001973271232409			0.0001576014548796									0.0003153264947176						0.0003334917941824												0.0002398636291126												0.0003475520748826			0.0002462288504222						0.0003023502378533						0.0002350494742515							0.0001713816989095		0.0002038951991498		0.0002518609476272		0.0001443027523208																								
Holdemania massiliensis		0.0002630056517172									0.0001204613670357			0.0001298574815279																																																							0.0003528270265502																				0.0003659961667251			0.0004016610795924			0.0002224404141249						0.0002302689802966						0.0002228521253203										0.0003243965270489		0.0002544477714613			0.0002065992680542						0.0004005578902935			0.0003030690927709			0.0002346338194427									0.0006321372746477	0.0002416004022229					0.0002592964931136						0.0004422440932748			0.00031358820031			0.0003455101966743			0.0005273260870944			0.0005868596211665	0.0012578407241877					0.000427918283187			0.0007346979186696	0.0003507462280042		0.0002993793204118						0.000786829682822			0.0007303563636415						0.0004873998994225									0.0003200665739452			0.0003267950552287						0.0004736770875625			0.0003480959728954						0.0005099843427512	0.0003052917232021					0.0003205835394089	0.0004082965866405		0.0006708032869361			0.0006275078924245			0.0007781474728638		0.000293633192901		0.0003227419689721		0.0002038968374354		0.0004826404938006		0.0001712451519968						0.0002330886767405										0.0002964581090555								
Hungateiclostridium aldrichii		0.0003860888261083		0.0004347803735396							0.0001744758496371			0.000145506146836																																			0.0015664345954591	0.0004338345948126																																																																								0.0002788165016207																					0.0001902502336924																								0.0001980116220323																																																																									0.000199830618729																														
Hungateiclostridium alkalicellulosi	0.0013449012202521	0.0011626046275004	0.0014263265028945	0.0007681247638303	0.0018123985594726	0.0010247443319096	0.0015498759345615	0.0023008589506614	0.0019231897743632	0.0008870057803672	0.0011672516413545	0.0011301044024619	0.0012083210075161	0.0010601278459077	0.0011361350455936	0.0011894216071436	0.0008660475657785	0.0009025766087547	0.000728962138666	0.0008049539962496	0.0004499328333644	0.0011042723713058	0.0009391289706264	0.000462860396992	0.0011022417516599	0.0011287873743323	0.0011871112337342	0.0009464703572015	0.0011343667112631	0.0006448410522171	0.0009393795748639	0.0017097841273461	0.0009029252182496	0.0006097877907934	0.0017444481029092	0.0012538807237298	0.0007012097701814	0.0012759679545701	0.0005694789808575	0.0008315361497905	0.0008476147016793	0.0007735623044186	0.0008647040094459	0.0009218788006875	0.0004426062946588				0.0003774085734362	0.0015097858943748		0.0011052036093117	0.0015111286581566	0.000829503657099	0.0007647394863891	0.0016778000804495			0.0012372778878485	0.0006345414504871	0.0011896794347034	0.0012582852916324	0.000286002852964	0.001072974333824	0.0013238683859245		0.0010243808966429	0.001568040417753	0.0004115127628414	0.0011366636605943	0.0006378506902901	0.0003602920525057	0.0013277080656491	0.0008550702336998					0.0014099361269358	0.0007329289277775	0.0004967005010766	0.0007533122124191	0.0005400751761419		0.0007598784194549	0.0003510532292165		0.0008857645739441	0.0006099834223613		0.0004858348768712	0.0006129162227775			0.0004307452629667			0.0006926606862383		0.0004747211013523	0.0011096533517029			0.0005623631089816			0.0004751673324417		0.0004730682685044	0.0009129516093485	0.0006439564684442		0.0006642599467448	0.0011554014656447		0.000557226483584	0.0003240499795064	0.0004048768423574	0.0004773616829676									0.0005694051049038		0.0004106214070626	0.0006986638032572		0.0005699413361977	0.0007679914264222		0.0003896758813551	0.0003929764328875	0.0004983281932161		0.0008079978420012			0.0003305249191819		0.0006814426189854	0.0005669233934719	0.0004102628838811	0.0007004310383445	0.000683123405901	0.000516891268236	0.0005407493240648	0.0010649083815079	0.0004145624481797	0.0005826515500889	0.0006482297485556	0.0005738222415995		0.0009554918560997			0.0004830115269193		0.0003620586941331	0.0003525566018456			0.0005858194623975	0.000381383976982					0.0009797869365782	0.0002506700587756	0.0004394155772822	0.0010089323109758	0.0004541977433543		0.0009374090983315	0.0003479899519505						0.0002602526634582		0.0004916187778097			0.000715178898965	0.0004230119211099		0.0007995448067057			0.0009090158956203	0.0003159223942292					0.0010430258085824			0.0006767166980937	0.0004540301213735			0.0004283709149603		0.0008077023721494	0.000419173686164		0.0006346728066813	0.0003618599601954		0.0008872931688133	0.0005617033188151		0.0005873337496852	0.0004100099278627	0.0002438516253573	0.0010200259902446	0.0004885405414883	0.0002903150886428	0.0007784024923673	0.0004894216816102		0.0012027433135388		0.0002243637684565	0.0005069025072766	0.0004735110003215		0.0007542556864024		0.0007394862273956		0.0008721102319041	0.000439759819355	0.0007888704657694		0.0013957140142003	0.0002541849740368	0.0008474677905988		0.00229146618783		0.0018061782742168		0.0018233997351538		0.0011686423918157		0.0021318267638288		0.0016446167133564	0.0004951715021747	0.0013838824741293	0.0027153658480777	0.0019849556569858	0.0022392542482198	0.0022180716120025	0.0026278115439815	0.0016033782265704	0.0026156635471156	0.0013698803802029	0.001968540510187	0.0018515833569515
Hungateiclostridium cellulolyticum																																																																																																																																																																																																																																																																		0.0002068978470501												
Hungateiclostridium clariflavum																																													0.0003140432122573				0.0007654913096918	0.0004169211473569																																																																								0.0003322441015586																																													0.000210729124009																																																																																																							
Hungateiclostridium saccincola								0.0003818993697666			0.0001914281748183			0.0001290831041656							0.0002613207907239								0.0001851731761769																																	0.0001566468432927																																																																																																									0.000186056506038																					0.0003502242161152																																																				0.0001968465858966																		0.0001658901075469						0.0001994745696224		0.0002807408363238				
Hungateiclostridium thermocellum	0.0003332750586267	0.0006504818749686		0.0005857569457785		0.0002509891830301		0.0005597991539092		0.0003295432400624	0.0001849006194661			0.0002382848387844			0.0002307152963714			0.0003222862891022			0.000242855269527					0.0002205151741295	0.0002875840494963			0.0002909243377554																	0.0006115948383066	0.0004583600894701		0.0002370545250548										0.0001893922161248									0.0001893818084273																					0.0003345456597006			0.0003120718269728						0.0002531259571542						0.0001949176126127			0.0004032448801246			0.0003032746759987						0.0001937834981519			0.0002118961738688						0.0002959879733939									0.0003542404981023						0.0002205495449161			0.0003621627353978									0.0002683510067833									0.0004173970995665			0.0003830674495099									0.0002990880786118			0.0002476555216781									0.0005262569401562			0.0006627792779095	0.0002171399650935		0.0004239868672614									0.0002621981930515															0.0003206790973743						0.0003683986455959			0.0002976340724758						0.0002821759505441			0.0004142116095531		0.0002477898041194		0.0002001147191278		0.0002995187471701				0.0003575610160861		0.0005713375984463		0.0005755078091271		0.0005209457560787		0.0004016802408636		0.0005420214777809		0.0003413655411613				0.0002161218710909		0.0001994610446118		0.0003089616735782		0.0003460175104649		
Hungatella hathewayi	0.0015964051801031	0.0011898719637721	0.0017408422477842	0.0012042449640955	0.0013756611559498	0.002200086599327	0.0018338066740022	0.0018891405160395	0.0024577851179593	0.0014655968237156	0.0015132703126429	0.0017145931504991	0.0013753299222834	0.0014126445049733	0.0017942104893753	0.0016437910505896	0.0019395756846895	0.0014774979065759	0.001215820424863	0.0013690374337213	0.0013741819112968	0.0011630187791154	0.002061818343065	0.0013682703056288	0.0017928866802499	0.0016140246843188	0.0022823335961743	0.0014642346416129	0.0016479677824595	0.0013227995891445	0.0014114052419868	0.0018156098255603	0.0020640063638162	0.0016182774923421	0.0016700671416448	0.0014510964260562	0.001778895951962	0.0014809807651882	0.0015650480540842	0.0016801406114574	0.0013508960364733	0.0012141678322076	0.0016163366653495	0.0015149595513338	0.0014216456291842		0.0016948755967387		0.0009451166059	0.0012499766311046	0.0025265476514079	0.0011837970404453	0.0019777636963563	0.0011402262101314	0.001776591620393	0.0023273482247469	0.0080562470361349	0.0011314766552666	0.0017713831791066	0.0079813892655836	0.0015799312537894	0.0022415880398084	0.0077017257617169	0.0014293279814567	0.0017820750986569	0.0145825881436915	0.0012618533618688	0.0022265929041866	0.0145538881732555	0.0012806356904237	0.00170202569307	0.016073068971058	0.0014626943494073	0.0031863494045845	0.004911338587868		0.0045122682078399	0.0064658076992047	0.000983904230691	0.002635563384245	0.0067421535077856	0.0008633109856307	0.0085071834071987	0.0126877367062492	0.0007091735867809	0.007633143435268	0.0104500968724664	0.0013499515656006	0.0060423565900293	0.0100400949737923		0.0034602486639009	0.0119887250818197		0.0034013222800641	0.0103581859809774		0.0032615270202621	0.0081503768309771	0.0003716645539423	0.0074252790747489	0.0049490305461262		0.004761029303271	0.0039559954886413	0.0003399567734691	0.0049793927483054	0.0055474380983893	0.0007911313741942	0.0045105606477324	0.0106376231024474	0.0003795503870723	0.0049008196460432	0.007475958908132		0.0052465378936189	0.0082751867780898	0.0004085439079468	0.0024284285239273	0.004473147711323	0.0003384915606029	0.0013913725781623	0.0049174725077212		0.0029544746491878	0.0046446394298057		0.0075202233266286	0.0095837614271394		0.0079527894223656	0.0095075289708465	0.0004352493782828	0.0078421309435959	0.010918549481337		0.0041598441509962	0.0109954787403617		0.003643517179923	0.0093521118543483		0.0030072445209366	0.0060575014455624		0.00660415381066	0.0112959257700275	0.0005408525071837	0.0070496265416022	0.0140647809619092		0.0086168279955709	0.0130505557392732	0.0004303816850218	0.0084137723258498	0.013244679737685		0.0069450537272557	0.0138727943944879	0.0002055446449626	0.0058007517667827	0.0132814005954186		0.0027587025257892	0.0157957825338478		0.0027616029607358	0.0130610749718898		0.0030561364082689	0.0232444159935101		0.0038611597901526	0.0154608829379414	0.00061128354508	0.0045719577244218	0.0146156854161957		0.0046309431349182	0.0138765191961717		0.0029144387053281	0.0120356893998014		0.003439328698994	0.0121549828198195		0.0043635455352627	0.0123877254735474		0.0052242683348167	0.0103278402796375		0.0036678463056136	0.0095664869063403	0.001117375800361	0.004781304089093	0.0140966485704685		0.0046602113247423	0.0117683760059614		0.0037585734735112	0.0104839023208384		0.0032921491723276	0.0106074259978812		0.0067668539291334	0.0133898657364946		0.0047203759035917	0.0110930470281237		0.0056977451229016	0.010584659491042	0.0005169394852134	0.0058303127113011	0.0080788075162185	0.0004206086446737	0.0053571689524332	0.0092459998308832		0.0077007522900386	0.0125789741814111		0.0049164049328367	0.0092251988278018		0.0034654221267416	0.0098228474515967		0.0046399339024027	0.0093607378205837		0.0059335677633966	0.0002725690383596	0.0061949588453445		0.0071417207245931		0.0064419768738953		0.0054181267582679		0.0068442635439226		0.0015854184543348		0.0018552013377934		0.0016201493204013		0.0018099927924712		0.0015854838020625		0.0018224465554755	0.0023525867128418	0.0020110325297134	0.0018241115134098	0.0011947708618108	0.0017414374998039	0.0016854381518486	0.0022631528780061	0.0018301092082975	0.0020592123486565	0.0018799212927159	0.0019117812029668	0.0014202028900227
Hungatella xylanolytica				0.0026234279970075															0.0002123923748032			0.0004776957858832																											0.0017462442801012	0.0008724201960442		0.0002970449985169															0.0003860378169752																												0.0001934185167687																																															0.0004973505903791	0.0002158073051518																							0.0014956188409522																																																																																																					0.0004274008829592			
Hydrogenoanaerobacterium saccharovorans	0.0006136751571581	0.0007342519874098		0.0008638662094655			0.0006836971635312	0.0003591947191726			0.0001487420287431			0.0001597899792867			0.0002083192397444		0.0005239505463151	0.0003203144481383	0.0002719298528411							0.0004452369850683	0.0004547933937948		0.0003989918701634			0.0007918120935962	0.0004825247907338		0.0005753372027535				0.0003358119912203			0.0003927770820169	0.0002614333013948					0.0003562614793023				0.0005464711407068							0.0007437959050662	0.0002254709475465			0.0001838451273587		0.0004822551224735				0.0001224794746903																		0.0002150931651911			0.0004479881645452			0.0001757437484782					0.0003980354938979	0.0002661001458818						0.0002262303433632							0.0007688998221426					0.000179621921332	0.0001702882224701		0.0005504047077098									0.00021362522141			0.000270212365743			0.0002461661896267			0.0003337450849201			0.000183456363253	0.0002446368170548		0.0003166696393701															0.0002201029414838			0.0002916749136363			0.0002093479406736						0.0005716896334186												0.0003533698346594	0.0002125067128677		0.0002995436448741						0.0002971040311483			0.0003028115800278						0.0003275215725825												0.0002668204948032									0.0004099420898697														0.0001902215587897		0.0002606809670155		0.0003098188641522		0.0003672442196814		0.0003563084385781		0.0006409904236414				0.0003874775342525				0.0003899132292371		0.000284627343983	0.0004167381166097	0.0005807024748199		0.0004214194082326	0.0006689900014593	0.000343498108052	0.0006619337929434		0.0011840732474022	0.0005040819971934	0.0005043590445543	
Ichthyobacterium seriolicida																																																																																																																																																																																																																																																				0.0002319838044312																										
Ihubacter massiliensis		0.0007305606459278		0.0003587254095246				0.0005064170484684		0.0003754581540294	0.0002405910215084			0.0002229318901757									0.0002673516815456						0.000405753354826			0.0003740362048376			0.0003819776022218						0.0003151025234143			0.0003723052868848													0.000851852082875			0.00102481822483		0.000303906537537	0.0006061776396926			0.0008383086078699			0.0010276277942547		0.0002714478322576	0.0006880506995489		0.0008147525866646	0.0022432287551967					0.0004569167871719	0.0008668517557044		0.0006148364522762	0.0010585377921672		0.0005475317919998	0.0016083710218809		0.000729647772002	0.0009768692456893		0.0005851142797132	0.0012661717667168		0.0005923015382033	0.0011945171831698		0.0005969322304137	0.0006376675342929		0.0008319043245923	0.0023544369084586		0.0005200240392856	0.0012338996760157		0.0005651763377759	0.0018666678229529		0.0006401867633355	0.0035757558959609		0.000584631413911	0.00293752657115		0.0006109280508146	0.0033769502784275		0.0007529097344883	0.0007631906532685		0.0010201298847174	0.002715383912988					0.0007575151554365	0.0011703639791404		0.0007137705766033	0.0017396454084465		0.000749996634338	0.0018832826859667		0.0008644523023215	0.0024211749155455		0.0009460191717516	0.0016925395679945		0.0006214049236511	0.0012638128544515		0.0010690745320507	0.0047060799833598		0.0006853964533947	0.0047359302287567		0.0008942965916863	0.0048700496790923		0.0005523677953652	0.004339993803678		0.0006654076612638	0.0028314638491425		0.0006216393564742	0.0050547642806803		0.0012245739933562	0.0058233372452921		0.0008261938074859	0.0073634968291181		0.0018093900653117	0.0072769034857191		0.0017364884356362	0.0041685539303059		0.0010604390077232	0.0050011447382919		0.0007275068550707	0.0043690169784499					0.0018196364493209	0.0033907554891846		0.0010693563864728	0.0050672262880788		0.0021780619695254	0.0072340143734362		0.001050551711397	0.0043217874824309		0.0010606551258454	0.0058887221100292		0.0033104498808893	0.0083975896949012		0.0009744610594048	0.0040596174431549		0.0012155931288541	0.0055358765684958		0.001907419682776	0.006140645793302		0.0021206048623581	0.0111538126145762		0.0012826152459932	0.0051957984871819		0.0020294793723518	0.0036898118036987		0.001898084196399	0.0032619357664707		0.0015994559215026	0.0036142098421363		0.0022875148516841	0.003030195449261		0.0022072680993159	0.0044493393401033		0.0012669551686731	0.0027671982480678		0.0016532406628784		0.0015986269010132		0.0016675474143419		0.00159231294623		0.0021798442309612		0.0022979541101518		0.0005324812712898				0.0003327818039692				0.0002660107440435		0.0005688717392984				0.0003432857346339								0.0004830717460948
Intestinibacillus massiliensis				0.0005153709857905	0.0004175058978874									0.0001505027048587						0.0001953218035888		0.0004191990839978							0.0001664556106349																				0.0013257384234407	0.0010447155758936		0.0002209517948736									0.0004808484186382										0.000114045835823																	0.0004922101051409	0.0002053518575928						0.000443800004595																		0.0002285081622078						0.0001767178684091			0.0004110543308264												0.0002435116615844			0.000225378913271						0.0006621205372481																								0.0003386786606684																		0.0004656330658207			0.0005631169100861						0.0001994291808183																																														0.000169368569027		0.0002313988828813											0.0004538921670461														0.0003778823710303			
