genus	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Flintibacter	0.0012212441706346	0.0012221771372542	0.0009348980152684	0.0009436439857854	0.0008130650924974	0.0008525277070971	0.0006994657753622	0.0010716209798304	0.0012657458651029	0.0007150673513786	0.0007456361839783	0.000592788161635	0.0004266840644692	0.0010678415004823	0.0007472047888758	0.000620992640232	0.0007463443531292	0.000830406481635	0.0006856106491202	0.0009526578956477	0.0003899197641211	0.0006715017752772	0.0007838428211773	0.0006542064979647	0.0009043168512304	0.0009727467008621		0.0006812274443309	0.0008073711012062	0.000639719210832	0.0008451401393474	0.0006250286093221	0.000517183244985	0.0006907986116991	0.0009408133751447	0.0008578501482873	0.000714760198248	0.0010487747698025		0.0003708396199132	0.0007765900786793	0.0003577385522231	0.0006080314915214	0.0007862829107066	0.0003289071542481				0.0006225275031351	0.0011364725594651		0.0002932375079296	0.0010889225713768	0.0007176437260822	0.0006876330289459	0.0007132926424108	0.0059890770007236		0.0009714069506413	0.0045794174536057		0.0007065024792664	0.0047714511554537	0.0004863228129933	0.000652016886922	0.0063840056247434	0.0003651159574189	0.0007290591687419	0.0074509436700883	0.0003311827760609	0.0007972219273723	0.0080378756196573		0.0030506953053923	0.0081527766868249		0.0044275592374254	0.0128689142445863		0.0034827192644269	0.0105082897352474	0.0004242129374668	0.0045127703521415	0.0078925943219751		0.0040251982233687	0.0069234519998981		0.0039610500917113	0.0068430049024897		0.0040270578257411	0.0079528687149296		0.004078276979804	0.0075553915437041		0.0041639989197266	0.0054910389777442		0.0052593099396929	0.0146796493716656		0.0056183213275462	0.0188719119829946		0.0049477211623783	0.0223314359213962		0.0055914612796997	0.0229504872501851		0.0044569973485162	0.0218917777017567		0.0045996107701572	0.0243451930091032		0.012233645142019	0.012464209753725		0.0116887068239944	0.0170270392619881		0.0079907783229776	0.0179714214139727		0.0147846975532689	0.0207584710616165		0.0140021102021219	0.0241433529807078		0.013913952251465	0.0222268301340951		0.0149013907833392	0.0190642669077327		0.0115899759798642	0.0187207530621349		0.0078044171330651	0.0147079863717483		0.011719714539322	0.0503138542527122		0.0131096279595643	0.0581873318397893		0.0127500042380305	0.0605116903895525		0.0116473457887839	0.0564733310172604		0.0129385623176071	0.0550976988675903		0.0102415430551181	0.0547820277576929		0.0253674324213626	0.0400474864885115		0.0238606588988812	0.0420070735248734		0.0300537995664382	0.0595322503703254		0.0169244249598438	0.0599023040483431		0.0170472934833317	0.058340454103028		0.0182733001709881	0.0575580517512477		0.0257914954745449	0.0679531886026812		0.0225103901973283	0.0575638524184817		0.0164080549426938	0.0642151945562862		0.0208766076507941	0.0582408985190201		0.020509185695055	0.0670757849934038		0.0199013497680524	0.0676910083296724		0.0254542554561382	0.0466103150307477		0.0211538996897643	0.0473934592045248		0.0200497165195574	0.057750945385906		0.0233215357879605	0.0645903922314323		0.0188178445177243	0.0391211675089471		0.0188805916654829	0.0597400225251871		0.019973894072027	0.0412362584357856		0.0228139945720428	0.0467129755518959		0.0221311499440326	0.0514903192800754		0.0235603503352034	0.0463051892042361		0.02332993641394	0.0448350077717873		0.0191676111339958	0.0436484403461666		0.018599470616186		0.0185491943730477		0.0209768538672492		0.0188443154876235		0.0223827055931731		0.0210143554270655		0.0013127592425534		0.0016067358708093		0.0013948594819763		0.0010215820579308		0.0010738709085777		0.0011965575485752	0.0010050227911305	0.0012418396095327	0.0015607002997485	0.0010733713625259	0.0011108356751858	0.0009115193547565	0.0014659547572584	0.0009009243991083	0.0008118265609419	0.0010040062706575	0.0012999963230598	0.001070828534233
Fournierella	0.000565272564594	0.0005574908258219		0.0008969657070382	0.0005063885304475		0.0009286212091967			0.0003550622243607	0.0001533854818869		0.0003402857147968	0.0002089305305741			0.0002450459915562		0.0004805724626413	0.0005835060042411		0.0004235845584206	0.0002738622463215		0.0003839121107875			0.0002260545336356	0.0002520690725464		0.0004876328738008	0.0003067240315446		0.0004923091993305	0.0002966347308443			0.0004480228301152		0.0003584323891924	0.0002875980689354		0.0005791746008656	0.0003348636245404					0.0004884446835852	0.0005188102245112		0.0002466141184396					0.0010192403426606			0.0004548810392094	0.0007753672054761	0.000195834502595	0.0011066743798418		0.0002754115481635		0.0003799366292744		0.0002965779846998		0.0002300672728875	0.0003693609577741		0.0003084280239212							0.0004055291042772			0.0003454488862659		0.0003663298395045			0.0003119387530773	0.0004286221693074		0.0004251563075346			0.0003156191565481	0.0003561615660008			0.0003522550863756		0.0001864634880044	0.0005546952057686			0.0007354525705733		0.0002030154687554	0.0003992724175844		0.0004034168245228	0.0004654901450188		0.0005609317375162	0.0006875869662447		0.0004379629036575	0.0004372465980886		0.0002843871275992	0.0001258432262667		0.0001609022872314	0.0001942252020292								0.0002740756890351	0.0004657593587266		0.000424126840212			0.0004045008971892	0.0007302226924938					0.0002572408429802	0.0002567074625021		0.0003542717691131	0.0014392814726915		0.0001777992699379	0.0007106435534273		0.0005058510429586	0.0012388640707221		0.0004165717806131	0.000423943580267		0.0003112921668769			0.0002497916962028	0.0007158461715179		0.0003398258694482	0.0005561709746869		0.0002863967552954	0.0006499241755778					0.000374958311296	0.0005132226901247		0.0003533158823586	0.0005667688274812		0.0002256531486092	0.0005444800749731					0.0005311088535288	0.0003684628122825		0.0004504197948519	0.0006105402072924			0.0003604877412049		0.0004269466579122			0.0004303162215284						0.0004757123343976			0.000315295161363	0.0003809183566903					0.0005326551631205			0.0003080926317125			0.0004183605525935	0.0005291253804516		0.0004304279465296			0.0005231127830305	0.0003434216088196		0.000485816449009	0.0003081213872208		0.0005205630548345			0.0003727322623267			0.0004059983262766		0.000368043442901		0.0003258400132038		0.0002263581217971		0.0002371108169942		0.0003572425689529		0.0003890215974543		0.000530823985136		0.0004233642789235				0.0002947758565205		0.0002643009413924	0.000336256552797	0.0004082102220941				0.0002715797541959					0.0005750893591183	
Frisingicoccus	0.0005329346570797	0.0003794664413608		0.0005161922809175															0.0002849475528345	0.0003117511082217				0.0002781213984067	0.0006222341533301			0.0003067328581685	0.0002062799789054						0.0002427927972624						0.0002223851173601			0.0001533506909065																		0.000116183628412					0.0003811698986357						0.0006741243570423																0.0002410016766544										0.0002239139207311																							0.0004659396206622															0.000210616446132						0.0001701866130762						0.0002001568885911			0.000279397986956			0.0001518913609173						0.0001955480972087			0.000327272411707																																							0.0001648148271701																														0.0002191164257471							0.0001357880488617				0.000336359033768		0.0002739825748348				0.000315417386349																				
Fusibacter																																																																																																																										0.0002034286753974																																																																																																																																																				
Fusicatenibacter	0.0240541813839334	0.0195478540071919	0.0180337840001202	0.0222991705746934	0.0212031079258913	0.0196531579033067	0.0268232173266825	0.0216760052256655	0.0244148148272623	0.0241677482305216	0.0227663353555361	0.0185067735126606	0.0272573566331646	0.0220606647088473	0.0185902177172342	0.0260784558846023	0.0217623129509743	0.0198018997673056	0.0271301459189745	0.0208719141536541	0.0189360640788286	0.0245815882897723	0.0220719202672388	0.0150878313286822	0.0271211024693082	0.0209267557100589	0.0183169199156328	0.0276825560425993	0.0210265498153057	0.0191594330045923	0.0319060393485586	0.0227104659591516	0.0207831763504837	0.0267469171039173	0.0193905747662094	0.016102076915173	0.0261185863470213	0.0208056286592278	0.0202078696291642	0.0275460314261012	0.0220169917801652	0.0195404262020913	0.0273500619015569	0.0214857973899685	0.019020920855407	0.03220844908637	0.023298274081129	0.0171688033326178	0.0220960277665079	0.0188121598847339	0.0199403653512493	0.0273365624260023	0.0206474274419901	0.0196242448019404	0.0314799166439542	0.0235582516564082	0.0107134246995588	0.0267837986649235	0.0228389564020373	0.0077852033258921	0.0284722689273211	0.0243868846841199	0.0108025287212401	0.0309480933583235	0.0226722686184175	0.0070559239722151	0.0238316224245878	0.0182469440459518	0.0066097613649244	0.0335401168307883	0.0243812377682819	0.0103155634803709	0.0268257958396986	0.0086177290090845	0.0099407489054601	0.0281857690430647	0.0078059580665897	0.0101872815937442	0.0305948027992157	0.0069538890444783	0.0097195250683854	0.0268638255227085	0.0088754558690958	0.0094423338201691	0.029375481602139	0.009255526069401	0.0088767233489342	0.0298952132792386	0.0075451663245313	0.0091148026593491	0.0062845425923102	0.0087429522221224	0.0079360662176786	0.0033963097466878	0.0089338825533344	0.0081309812450244	0.0097528940686774	0.0081420841021368	0.00903695331936	0.0066961215154826	0.0101282742756314	0.0106793393954139	0.0080436167936288	0.0073845552485967	0.0098537858537199	0.0071777163506948	0.0086783093153677	0.0088560029373239	0.0081228894500054	0.0075870682686138	0.0079133220446913	0.0060515309926126	0.0080902190888708	0.009460866930918	0.0036185287296416	0.0093057377263151	0.007827467063861	0.0047290095677543	0.0075217355976184	0.0098459748635685	0.0058563865126554	0.0084756396998568	0.0123932265447248	0.005229370830312	0.0065006651925218	0.0094017567742593	0.007595874318578	0.0086556651878939	0.0094420280585285	0.0095394011000814	0.0095454752961493	0.009801239951301	0.0098752215319829	0.0099363189431697	0.0107833582582085	0.0091314437426715	0.0088104755645493	0.0122331135372629	0.0088911792091913	0.007496862443784	0.0094316927800921	0.0067775157304779	0.0067890986816694	0.0081280172613271	0.0088699040195557	0.0085675027093715	0.0041528395937321	0.0089107894098184	0.0084300561190135	0.0037272313490868	0.0101537805901193	0.01035039238278	0.005156063876657	0.0082827280143481	0.0078656649392969	0.0030135838874453	0.007349656052531	0.0088291751172798	0.0021250372014632	0.0054280054575122	0.0081627576394783	0.0047860100322257	0.0080781224940714	0.002381959831795	0.0046256124522478	0.0080863696245008	0.0021786388365837	0.0046961625472051	0.0108145507980184	0.0033574136189309	0.0043427634393224	0.0055098526852254	0.0037289268372565	0.0043803352936336	0.0065905110536544	0.0042091121527692	0.0030313476294215	0.0041070092138183	0.004225359371643	0.0037521330375056		0.0034552825476836	0.0029688493753469	0.0009949224647317	0.0034892835986595	0.0042937333421168	0.0014858840733881	0.0038325301546159	0.0029437861129308	0.001279507826304	0.0037603662508394	0.0041076868424867	0.0012758141737264	0.0031445928891699	0.003649038282861	0.0005058810772605	0.0032715938561004	0.0043776421774551		0.0028491616946621	0.0045801526717557	0.0011204133172622	0.0033575800885049	0.0027405465240906	0.0009054492862359	0.0029883470338951	0.002012841781127	0.0008895319126767	0.0052306925479931	0.0038226583444971	0.0005616200646604	0.0036620744135578	0.0024892755575825	0.0010000909163293	0.0048602918166594	0.0024555488237393	0.0012166781340337	0.0065708333031442	0.0031574828652723	0.0009279882263541	0.006146256364256	0.0033009179745279	0.0008012696239739	0.0074160855747794	0.0029524685368609	0.0009870704533945	0.006534752433755	0.0021060862009273	0.0013208462429824	0.0057320993080149	0.0022802163303643	0.0005921554074133	0.0055427402811995	0.0024744872145973	0.0034357076984742	0.0064526758379956	0.0038546422833077	0.007128062160382	0.0017732380959966	0.0073858867910664	0.0008994185302829	0.0069772499952813	0.0008408224083527	0.0063164632958069	0.0011804410939785	0.0075679657998078	0.0008340299353	0.0166106385284399	0.0014510543744246	0.0197016634236283	0.000668844833736	0.0168772899026797	0.0005631491160973	0.0178275373948197	0.0005771133340661	0.0188576104430323	0.0008318199425255	0.0214361209945019	0.0316627672005022	0.024605513756401	0.0211563424961503	0.0158247633378565	0.0241894621703527	0.017941359708266	0.0292234680479775	0.0197968872343521	0.020865156986446	0.0175754077489496	0.022375688937244	0.0170482827903673
Gemmiger	0.0176151950163988	0.0106609998173864	0.0228811918710127	0.0177286289969967	0.01469202974133	0.021484090640635	0.0244844813319584	0.0129832816863953	0.0271163090818703	0.0147788344113519	0.0141171416462143	0.0226169578067707	0.0151384164241937	0.0143372350566398	0.0241747701450417	0.0144752942168934	0.0118128608924112	0.0212091395417317	0.0130791647152157	0.0148406467853161	0.0153666916961106	0.0143240307158835	0.0151217482556256	0.0137565758704891	0.0143452799056182	0.0181310970232597	0.0199056209836667	0.0134970023275613	0.0169480624481054	0.0180586771847073	0.0142865128857825	0.0193897662727314	0.0219289102214222	0.0126170362539654	0.0150004512522767	0.0174663511651963	0.009969111254173	0.0166152825581768	0.0159188547865542	0.013305204805408	0.014007235439153	0.0149210675590303	0.0126869234069887	0.0135461963811901	0.0133737100341284	0.0149227403902431	0.0120707056609446	0.0106509779636101	0.016426574469922	0.0149925388693155	0.0138486534166398	0.0137035528623547	0.0144869961852662	0.0139294232592472	0.0125396692960732	0.0134410905677448	0.0128121039411204	0.0113982136198957	0.0125309253677658	0.0123934672668955	0.0115174676887216	0.0145557487344777	0.0126781659325474	0.0122908210520325	0.0119399045918825	0.0131863651781296	0.0109494303841813	0.0092515703879055	0.0122920259660046	0.012265323235151	0.0137845946836824	0.0123442440805837	0.0123176232890774	0.0070184879870226	0.0106377113465428	0.0123659589159331	0.0071165864021313	0.0155960673943237	0.0132927228908842	0.0080181092526759	0.0163414224415787	0.0104829498462374	0.0071882436786193	0.0132766094175574	0.0131464233045115	0.0061418691426859	0.0106990611288523	0.0116151061806412	0.0067459747862912	0.0107185191414519	0.0053685593631721	0.0073787182649232	0.0122256943102963	0.002442567510877	0.0067236639620426	0.0100505343255306	0.00264702704929	0.00721938952626	0.0084774284646542	0.007056458162415	0.0073203960993307	0.0130112999666392	0.0043303185973921	0.0082617045633405	0.0106454434002291	0.0042328619462923	0.0064422795867747	0.0116203752940586	0.0050078492246546	0.0066994855890316	0.0114855466324271	0.0042634459782911	0.0079150331155685	0.011112415655465	0.0034579942192394	0.0065973519433346	0.0107461026422306	0.00447615712697	0.0060244553768694	0.0091267627215893	0.0044214968896461	0.0052909366843697	0.0138562997403211	0.0029743177329758	0.0057690872855483	0.0124190722576395	0.0032781587964292	0.0067315310500193	0.0114110876925277	0.0047295303048225	0.0070554259292037	0.0113015428841989	0.0044958956446458	0.0088436772173228	0.0124831720266621	0.0027049796346531	0.0070187144654744	0.0126762121010739	0.0028805372743229	0.0080762794953391	0.0117198216788645	0.0021806818060519	0.005714867183509	0.0068497779508826	0.003438731362194	0.0080166471904463	0.0102828109310085	0.0037678824761803	0.0077664567926895	0.0134210793602945	0.0055193351845533	0.0086163503947822	0.0146478063202516	0.0033904091686604	0.0071989566938496	0.0139249271356959	0.0025442288555547	0.0076978233792897	0.0162428378509375	0.0023147019736752	0.0068920076689705	0.0146376184649567	0.002856636726005	0.0085208208542372	0.0144172063536213	0.0038429515949245	0.008924991274373	0.0143681089423765		0.0074548689598595	0.0160857779711222	0.0026483638551172	0.0071971091791336	0.0124135497534929	0.0026631856844407	0.0084925197246753	0.0146709449382896	0.0018656272110067	0.0074154716307414	0.0139989889546502		0.0071405791356873	0.0128625406484532	0.0007557467993922	0.0070034347475084	0.0130791124246827	0.0012382543261436	0.0062965351304756	0.0141904588099895	0.0014949566664882	0.007872327251728	0.0131054002408789	0.0014764728290234	0.0078103447227977	0.0110848621599807	0.0009909032750469	0.0089888807310433	0.0136208690226733		0.0090939559634432	0.0160461980856813	0.0020221277767581	0.00882153226973	0.0145273121831401	0.0012192450294727	0.0075338144697797	0.0121647282514457	0.0015914940373246	0.007755971889378	0.0157442204295124	0.0008651004059377	0.0068368845090965	0.0147570257545701	0.0012706415481759	0.0062382406625864	0.010145802900705	0.0013013265531033	0.0081783520872676	0.0123937599250592	0.0011629798420054	0.0082932862768634	0.0149746241225575	0.0019664042722857	0.0094651504857968	0.0186679210570286	0.0025035625752846	0.0072109369581639	0.0123641699342538	0.00199424764071	0.0067873563491078	0.0137252624446266	0.0014957314546874	0.0075198956766212	0.0131240908028705	0.0015531413176515	0.0075014880443917	0.0019883868954011	0.0066499784853645	0.0008861520457441	0.0076931414098182	0.0019219679990922	0.0072087242846519	0.0021301782312687	0.0081277811426894	0.0016504246967404	0.0085796527615411	0.0020771551744481	0.0269744894138209	0.0016522461483722	0.026494330805048	0.0015197966513003	0.0259261542297685	0.0020401581993125	0.0190215282531441	0.0014015688190743	0.0241632475476573	0.0016526612460733	0.0258503299627304	0.0244205764556681	0.0301344733134774	0.0219448581561204	0.0230598404209804	0.0238413478774752	0.0240183134715001	0.0159680741059813	0.0221636886957086	0.0126300670010395	0.0183614909815813	0.0145125808318206	0.0188170357317543
Geosporobacter		0.0002295854800819																																																																																																																								0.0001721876552294																																																																																																																																																				
Gordonibacter																																																									0.0024032145709067003			0.0027190808906054			0.0013205318618260999											0.0010695949417668	0.0031638288240141		0.002546385071905			0.0020745480854798	0.0037433865516141											0.0022458804694062			0.0016935725680536002			0.003571450078874				0.0024763975541296			0.0023667036939391			0.0029777405354245003											0.0014810952856433	0.0016258658963722		0.0017839158173857	0.0020262177320933		0.0023894268863621	0.0023827628723203003											0.0014533053289463999			0.0017348398708912			0.0016551934705302				0.0046722754831215			0.0060975746731247995			0.0044220752148005											0.0034224988922796	0.008073647887921		0.0023788970359348	0.005118980394953		0.0019346425209442												0.0052961325404383			0.0021678894556504		0.0008105091504988	0.0037662537167489				0.0014470141164321			0.003488765516194			0.0016041557067584				0.0009688660712226			0.0011920338643358				0.001168509816297	0.0020479641184387		0.0020863673423433	0.0023218218851424		0.0023047030912505	0.00596277308526					0.0002232736598772					0.0032725968598447	0.0041327200054385		0.0039736707164911	0.0047145784876941		0.005820648687400801	0.0024591831329214								0.007444977726553399		0.0060753271619881		0.007525768822348																									
Gottschalkia		0.0002277132905919		0.0003139113991004																		0.0004193287312077																																																																																																																																																																																																																																																								
Haemophilus																					0.0001341644182512																																																																																																																																																																																																																																							0.0002330885903135				0.0003990887473603												0.0002631667671763		
Harryflintia																																																																																																																										0.0001818534488947																																										0.0002744526531054			0.0001256061452475																			0.0001942463420816						0.0002815570013212																														0.000199495763799					0.0002300454307139							0.0002630609775345																																				
Herbinix		0.0002741024312412		0.000412752536429																																													0.0003464075731077																																																		0.000418547458719														0.0002475308706895									0.0001580257263368																																													0.0001579030138745																																																0.0001965518713004																																					0.0002038421199103																		
Hespellia		0.0010308143515007		0.0032334095348505	0.0005763166681479			0.0003791844328943		0.0007420476892102	0.0002949639771349			0.0003865696784919		0.000783216213289	0.0003446259786348		0.0006175640615668	0.0011424469690995	0.000203764609775	0.0018579185040476	0.0004011925828917		0.0003804788745931	0.0003630641135138		0.0003345633346683	0.0003822889433254		0.0004089445373511	0.0002892872832599			0.0003278794882282	0.0006676107714889				0.0004069812213463	0.0005104769432459	0.0003433660961079	0.0007016756945463	0.0015138604070486			0.0018662127842669		0.0071172374623695005	0.005317276617927301		0.0011966592088545	0.0011811375938244	0.0007675366508619		0.0006948515731776	0.0007279520042414			0.0004566215948466	0.0018290544368326	0.0004535697373764	0.0011746184642799	0.0003731510910812	0.000620304480347	0.0005673000513345	0.0007707203310337	0.0005226832031766	0.0003752830372521	0.0002819097151235	0.0005104876259672	0.0008071479427864	0.0010123666319874	0.0014564845532771	0.0044496178793526		0.0034084722755328			0.0015236883905808	0.0005955914372487	0.0005186797423743	0.0011601835033392	0.0005540298629391		0.0010507053191077	0.0005437642607936	0.0009968110969889	0.0018028265651586	0.0004780760131451		0.001333504851301	0.0006037921975524		0.0042345519078058	0.0009191169561433		0.0008672251530879			0.0008309292921689	0.0009155316010475		0.0012696362674524	0.000811756146133		0.000646140610867	0.0007805368654852		0.0008937381321655	0.0004561222162218	0.0005291037593072	0.0036281565222936003	0.0041473700220259		0.0030305634684661	0.0017419503176239		0.0017966347697498	0.0005719855817926		0.0034388159521294	0.0014005560446534		0.0015010809125931			0.0018543388096816			0.001169799546135	0.0007589507415477		0.0010496059327637	0.0005036199746728		0.0020017087690703	0.0004770870032898		0.0011535008477257	0.0006770299296498		0.0055286227565817	0.0022442006181159		0.0011054050736077	0.0005978940154389		0.0003384298639448			0.0005653632398198	0.0006623608413902		0.0009803529026689	0.0005433219018238		0.0005786958730349	0.0005123873952568		0.000942816235586	0.0004520759163079		0.0014580623382721	0.0005169581613115		0.003725079090602	0.0017943247757086		0.0039270101559889005			0.0023335915528265	0.0005683081354804		0.0011939735231227	0.0008099759072868		0.0008000199234382	0.0003418059017174				0.0008248347486637	0.0033817561384301	0.0007777955779665		0.0015837623197062	0.0007911383076108	0.0010879942928013	0.0012280681999468	0.0007657229516671		0.0013155948773646	0.0008186290501562	0.0012145876921867	0.0009602615274718	0.0006746817281926		0.001201666302251			0.0010164217365443	0.0006204055423536		0.0007884683728414	0.0006365792194463		0.0014195556918981	0.0009094344412268		0.001893260928718	0.0008822705414671		0.0011274715408019	0.0003954751693617	0.000401117454069	0.0003817726711132	0.0006150812585806	0.0021343489083395	0.0011697132606842	0.0005695396532611	0.0004133787067469	0.0004239068176871	0.0005935912731042		0.0005779965140464	0.0006567461041968		0.0007070015652693			0.0008108450620748001	0.0004679775478465	0.0006667362475813	0.0008128835815062	0.0028621641459708	0.0009534182876756	0.0054520314921396	0.000871331827608		0.0010811173973407		0.0006445908663465		0.0008279646166935			0.0024678082136654	0.0002654833051573	0.0012561564951106	0.0004464432255259	0.008937009555128399	0.0008672539223264		0.0002920820278818		0.00040111610401339997	0.0005011872454497					0.0002058328550943	0.0013851963357846	0.0004583243770233	0.0011616511510158	0.0006078562149919	0.0005862549483894	
